Index,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
788,-77.6024017632043,43.151700369984205,3032,"Monroe Ave, Rochester, NY, 14607",2016,1,1600,2016-01-08T16:00:00.000Z,2016,1,700,2016-01-09T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.14631199999999,-77.59329559999999
789,-77.59564973701279,43.146060458601504,3033,"423 Meigs St, Rochester, NY, 14607",2016,1,900,2016-01-28T09:00:00.000Z,2016,1,1400,2016-01-28T14:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1460352,-77.5956332
790,-77.64073473495291,43.1490400492097,3034,"136 Chili Ave, Rochester, NY, 14611",2016,5,900,2016-05-04T09:00:00.000Z,2016,5,2117,2016-05-04T21:17:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Residential Facility,43.1490648,-77.6406587
791,-77.62232558098779,43.1317896471007,3035,"500 Wilson Blvd, Rochester, NY, 14620",2016,1,930,2016-01-26T09:30:00.000Z,2016,1,1200,2016-01-26T12:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.12856190000001,-77.6300753
792,-77.6024611684425,43.1360886981993,3037,"65 Mulberry St, Rochester, NY, 14620",2016,4,2330,2016-04-26T23:30:00.000Z,2016,4,900,2016-04-27T09:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1360751,-77.6024374
793,-77.6024611684425,43.1360886981993,3038,"65 Mulberry St, Rochester, NY, 14620",2016,3,930,2016-03-30T09:30:00.000Z,2016,3,730,2016-03-31T07:30:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1360751,-77.6024374
794,-77.6108894704247,43.154468146871395,3039,"71 E Broad St, Rochester, NY, 14614",2016,3,845,2016-03-30T08:45:00.000Z,2016,3,850,2016-03-30T08:50:00.000Z,F,Robbery 2nd: Causes Physical Injury                         ,3,Personal Weapons,* No Larceny Type Specified *,Street,43.1546248,-77.6088091
795,-77.62645653361609,43.1530340457006,3041,"8 King St, Rochester, NY, 14608",2016,3,100,2016-03-31T01:00:00.000Z,2016,3,105,2016-03-31T01:05:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1530238,-77.6262903
796,-77.6085291028891,43.14156719906239,3042,"160 Ashland St, Rochester, NY, 14620",2016,3,1630,2016-03-30T16:30:00.000Z,2016,3,635,2016-03-31T06:35:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1415433,-77.6084675
797,-77.5879861546977,43.1536577270089,3043,"6 N Goodman St, Rochester, NY, 14607",2016,1,1630,2016-01-24T16:30:00.000Z,2016,1,1800,2016-01-24T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1536132,-77.5881179
798,-77.6610595381102,43.194360145451,3044,"2447 Mt Read Blvd, Rochester, NY, 14615",2016,1,600,2016-01-25T06:00:00.000Z,2016,1,1430,2016-01-25T14:30:00.000Z,F,Grand Larceny 3rd                                           ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.201286,-77.65990289999999
799,-77.61954040422259,43.180431872450896,3047,"182 Avenue D, Rochester, NY, 14621",2016,1,2200,2016-01-24T22:00:00.000Z,2016,1,930,2016-01-25T09:30:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Other Building,43.1805698,-77.61962299999999
800,-77.61971171464609,43.180339328049,3048,"180 Avenue D, Rochester, NY, 14621",2016,1,1130,2016-01-26T11:30:00.000Z,2016,1,1130,2016-01-26T11:30:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1804848,-77.6196951
801,-77.64670732552409,43.1496563956598,3050,"317 West Ave, Rochester, NY, 14611",2016,1,1700,2016-01-24T17:00:00.000Z,2016,1,1417,2016-01-25T14:17:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.149674,-77.64662899999999
802,-77.5513621866381,43.1531205353672,3051,"393 North Winton Rd, Rochester, NY, 14610",2016,1,2230,2016-01-24T22:30:00.000Z,2016,1,1015,2016-01-25T10:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1531065,-77.5513959
803,-77.608029248964,43.152963831053,3053,"103 Court St, Rochester, NY, 14604",2016,11,1700,2016-11-11T17:00:00.000Z,2016,11,800,2016-11-14T08:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Transit Facility,43.1527909,-77.6079922
804,-77.606899059443,43.163991089006004,3054,"56 Joseph Ave, Rochester, NY, 14605",2016,1,33,2016-01-26T00:33:00.000Z,2016,1,620,2016-01-26T06:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Residential,43.1640374,-77.6070021
805,-77.57926544695371,43.1486044921502,3055,"616 Park Ave, Rochester, NY, 14607",2016,1,1930,2016-01-25T19:30:00.000Z,2016,1,1930,2016-01-25T19:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1485164,-77.5791721
806,-77.6183073046009,43.1712748433208,3056,"30 Hart St, Rochester, NY, 14605",2016,1,1000,2016-01-26T10:00:00.000Z,2016,1,1130,2016-01-26T11:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1716301,-77.6184907
807,-77.6594081398287,43.1365084851403,3059,"259 Westfield St, Rochester, NY, 14619",2016,1,1531,2016-01-22T15:31:00.000Z,2016,1,1531,2016-01-22T15:31:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1364844,-77.659463
808,-77.5464736205059,43.1473479076734,3060,"35 Bobrich Dr, Rochester, NY, 14610",2016,6,1100,2016-06-20T11:00:00.000Z,2016,7,1600,2016-07-11T16:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1472955,-77.5459359
809,-77.64044725025829,43.1750290136569,3061,"407 Ravine Ave, Rochester, NY, 14613",2016,2,900,2016-02-01T09:00:00.000Z,2016,2,1500,2016-02-09T15:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1750128,-77.64041259999999
810,-77.56881352022441,43.1568050610018,3062,"154 Bowman St, Rochester, NY, 14609",2016,11,900,2016-11-12T09:00:00.000Z,2016,11,900,2016-11-12T09:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1568039,-77.56883189999999
811,-77.6243579257203,43.1236079462745,3063,"601 Elmwood Ave, Rochester, NY, 14620",2016,1,1600,2016-01-13T16:00:00.000Z,2016,1,1830,2016-01-13T18:30:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,All Other Larcenies,Hospital,43.1226582,-77.62545469999999
812,-77.62232558098779,43.1317896471007,3064,"500 Wilson Blvd, Rochester, NY, 14620",2016,1,1640,2016-01-20T16:40:00.000Z,2016,1,2000,2016-01-20T20:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,College,43.12856190000001,-77.6300753
813,-77.63663044432451,43.2039651367074,3066,"201 Goodwill St, Rochester, NY, 14615",2016,1,930,2016-01-21T09:30:00.000Z,2016,1,1030,2016-01-21T10:30:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Other Outside Location,43.2039518,-77.6366313
814,-77.6378577696059,43.135030561835606,3067,"Sawyer St, Rochester, NY, 14619",2016,1,1528,2016-01-22T15:28:00.000Z,2016,1,1531,2016-01-22T15:31:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Department/Discount Store,43.1350073,-77.640716
815,-77.5920967777954,43.1488053780752,3069,"28 Rowley St, Rochester, NY, 14607",2016,1,302,2016-01-24T03:02:00.000Z,2016,1,302,2016-01-24T03:02:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.1488078,-77.5920071
816,-77.6186333967142,43.1205720902638,3071,"55 E Henrietta Rd, Rochester, NY, 14620",2016,1,1330,2016-01-20T13:30:00.000Z,2016,1,1830,2016-01-20T18:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1210965,-77.6187405
817,-77.6334446084342,43.1913323258474,3072,"412 Raines Park, Rochester, NY, 14613",2016,1,48,2016-01-21T00:48:00.000Z,2016,1,48,2016-01-21T00:48:00.000Z,F,Robbery 2nd: Aided By Another                               ,3,Not Reported,* No Larceny Type Specified *,Street,43.19133850000001,-77.6334093
818,-77.5855428043961,43.144147428950006,3073,"375 Westminster Rd, Rochester, NY, 14607",2016,1,1700,2016-01-19T17:00:00.000Z,2016,1,600,2016-01-20T06:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1441419,-77.5855263
819,-77.6234361848916,43.1200185897291,3074,"135 Rossiter Rd, Rochester, NY, 14620",2016,1,830,2016-01-19T08:30:00.000Z,2016,1,1730,2016-01-19T17:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.120016,-77.62342939999999
820,-77.6243579257203,43.1236079462745,3075,"601 Elmwood Ave, Rochester, NY, 14620",2016,1,830,2016-01-20T08:30:00.000Z,2016,1,835,2016-01-20T08:35:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Hospital,43.1226582,-77.62545469999999
821,-77.6243579257203,43.1236079462745,3076,"601 Elmwood Ave, Rochester, NY, 14620",2016,1,1630,2016-01-15T16:30:00.000Z,2016,1,1100,2016-01-19T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Hospital,43.1226582,-77.62545469999999
822,-77.59344344225241,43.144658860363904,3077,"461 S Goodman St, Rochester, NY, 14607",2016,6,1235,2016-06-07T12:35:00.000Z,2016,6,1238,2016-06-07T12:38:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Multiple Dwelling,43.1446755,-77.59343969999999
823,-77.63897627182209,43.194969173568204,3078,"1539 Dewey Ave, Rochester, NY, 14615",2016,1,316,2016-01-20T03:16:00.000Z,2016,1,316,2016-01-20T03:16:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Church,43.19510810000001,-77.6395929
824,-77.61468599542279,43.141469046646996,3082,"561 Ford St, Rochester, NY, 14620",2016,7,100,2016-07-24T01:00:00.000Z,2016,7,100,2016-07-24T01:00:00.000Z,F,Robbery 2nd: Causes Physical Injury                         ,3,Personal Weapons,* No Larceny Type Specified *,Other Outside Location,43.14165,-77.61459599999999
825,-77.6458298829016,43.1241122736558,3083,"49 Kingsboro Rd, Rochester, NY, 14619",2016,1,2100,2016-01-16T21:00:00.000Z,2016,1,100,2016-01-17T01:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1239919,-77.64599009999999
826,-77.60413592111121,43.14159488557279,3084,"700 South Ave, Rochester, NY, 14620",2016,6,1900,2016-06-05T19:00:00.000Z,2016,6,730,2016-06-07T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1415667,-77.6040482
827,-77.6104026733618,43.194350769317296,3085,"295 E Ridge Rd, Rochester, NY, 14621",2016,1,950,2016-01-19T09:50:00.000Z,2016,1,950,2016-01-19T09:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Department/Discount Store,43.194283,-77.6104482
828,-77.61097256277341,43.116643126964796,3087,"420 Westfall Rd, Rochester, NY, 14620",2016,1,1300,2016-01-07T13:00:00.000Z,2016,1,1958,2016-01-18T19:58:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1166243,-77.6106959
829,-77.6243579257203,43.1236079462745,3088,"601 Elmwood Ave, Rochester, NY, 14620",2016,3,1850,2016-03-13T18:50:00.000Z,2016,3,1900,2016-03-13T19:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Garage,43.1226582,-77.62545469999999
830,-77.6441280655253,43.1618206667925,3089,"168 Masseth St, Rochester, NY, 14606",2016,1,1114,2016-01-17T11:14:00.000Z,2016,1,1114,2016-01-17T11:14:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1618299,-77.6441284
831,-77.612149490452,43.1557197570125,3093,"13 E Main St, Rochester, NY, 14614",2016,1,930,2016-01-18T09:30:00.000Z,2016,1,1200,2016-01-18T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Business Office,43.155537,-77.6120406
832,-77.57427110349771,43.144591906135794,3095,"192 Culver Rd, Rochester, NY, 14607",2016,1,1359,2016-01-14T13:59:00.000Z,2016,1,1754,2016-01-18T17:54:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1445857,-77.57415
833,-77.66955111357079,43.1612748554375,3097,"1601 Lyell Ave, Rochester, NY, 14606",2016,1,507,2016-01-13T05:07:00.000Z,2016,1,507,2016-01-13T05:07:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,Motor Vehicle Theft,Other Commercial Service Location,43.1633271,-77.673115
834,-77.6403041045222,43.1648333287908,3098,"474 Lyell Ave, Rochester, NY, 14606",2016,1,900,2016-01-10T09:00:00.000Z,2016,1,900,2016-01-11T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1648348,-77.6402559
835,-77.6489612269438,43.1645624586329,3102,"647 Lyell Ave, Rochester, NY, 14606",2016,1,834,2016-01-12T08:34:00.000Z,2016,1,834,2016-01-12T08:34:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Drug Store,43.1640679,-77.6489363
836,-77.6261416110452,43.235770121145,3103,"72 Britton Rd, Rochester, NY, 14612",2016,1,1800,2016-01-11T18:00:00.000Z,2016,1,900,2016-01-12T09:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.235772,-77.62615939999999
837,-77.5752391972231,43.1680041034132,3104,"333 Webster Ave, Rochester, NY, 14609",2016,1,2044,2016-01-10T20:44:00.000Z,2016,1,2044,2016-01-10T20:44:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1680456,-77.5754053
838,-77.6243579257203,43.1236079462745,3106,"601 Elmwood Ave, Rochester, NY, 14620",2016,1,1300,2016-01-08T13:00:00.000Z,2016,1,900,2016-01-12T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Hospital,43.1226582,-77.62545469999999
839,-77.5642094071433,43.1676160770259,3107,"428 Hazelwood Ter, Rochester, NY, 14609",2016,1,1535,2016-01-12T15:35:00.000Z,2016,1,1535,2016-01-12T15:35:00.000Z,F,Robbery 3rd                                                 ,3,Unknown,* No Larceny Type Specified *,Other Outside Location,43.1676988,-77.56433779999999
840,-77.58400251928109,43.187487344733704,3108,"1186 Portland Ave, Rochester, NY, 14621",2016,1,1758,2016-01-12T17:58:00.000Z,2016,1,1802,2016-01-12T18:02:00.000Z,F,Robbery 2nd: Aided By Another                               ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Other Retail Store,43.1874252,-77.58370719999999
841,-77.6289950398467,43.1563350112935,3109,"30 Wilder St, Rochester, NY, 14608",2016,3,1400,2016-03-24T14:00:00.000Z,2016,3,1600,2016-03-24T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Park/Playground,43.1561988,-77.6284111
842,-77.57891186285391,43.1616607689509,3110,"8 Laura St, Rochester, NY, 14609",2016,1,1200,2016-01-11T12:00:00.000Z,2016,1,1045,2016-01-13T10:45:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.162106,-77.5786272
843,-77.6126110503535,43.1407467888639,3111,"32 Sanford St, Rochester, NY, 14620",2016,1,610,2016-01-13T06:10:00.000Z,2016,1,638,2016-01-13T06:38:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.14070299999999,-77.6125725
844,-77.6245356753782,43.1810625332384,3112,"81 Avenue E St, Rochester, NY, 14621",2016,3,2345,2016-03-27T23:45:00.000Z,2016,3,315,2016-03-28T03:15:00.000Z,M,Assault 3rd: With Crim Negligence Cause Injury With Weapon/I,4,Blunt Object,* No Larceny Type Specified *,Street,43.1808657,-77.62451999999999
845,-77.59800181070851,43.1441728982032,3113,"671 Broadway, Rochester, NY, 14607",2016,3,200,2016-03-25T02:00:00.000Z,2016,3,2140,2016-03-25T21:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1441749,-77.59788139999999
846,-77.6176967303307,43.1245270630541,3115,"1305 Mount Hope Ave, Rochester, NY, 14620",2016,1,1200,2016-01-13T12:00:00.000Z,2016,1,1215,2016-01-13T12:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Other Retail Store,43.1242661,-77.6182869
