X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.6585605416466,43.1411808479625,1724,"264 Roxborough Rd, Rochester, NY, 14619",264 ROXBOROUGH ROAD,2017-00013210,2017,1,2012,2017-01-17T20:12:00.000Z,2017,1,2012,2017-01-17T20:12:00.000Z,2017,1,2012,2017-01-18T01:12:00.000Z,264 ROXBOROUGH ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6461117848442,43.1714747211669,1730,"105 Villa St, Rochester, NY, 14606",105 VILLA ST,2017-00022381,2017,1,700,2017-01-29T07:00:00.000Z,2017,1,715,2017-01-29T07:15:00.000Z,2017,1,735,2017-01-29T12:35:00.000Z,105 VILLA ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1731,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00278357,2017,10,1550,2017-10-31T15:50:00.000Z,2017,10,1610,2017-10-31T16:10:00.000Z,2017,10,1701,2017-10-31T21:01:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1732,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00021779,2017,1,1000,2017-01-28T10:00:00.000Z,2017,1,1100,2017-01-28T11:00:00.000Z,2017,1,1211,2017-01-28T17:11:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6195945181962,43.1172934008322,1735,"58 Redfern Dr, Rochester, NY, 14620",58 REDFERN DR,2017-00020979,2017,1,1310,2017-01-27T13:10:00.000Z,2017,1,1310,2017-01-27T13:10:00.000Z,2017,1,1310,2017-01-27T18:10:00.000Z,58 REDFERN DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5560633953527,43.1604784994552,1737,"2052 E Main St, Rochester, NY, 14609",2052 E MAIN ST,2017-00021061,2017,1,1100,2017-01-25T11:00:00.000Z,2017,1,400,2017-01-26T04:00:00.000Z,2017,1,1500,2017-01-27T20:00:00.000Z,2052 E MAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5904362929191,43.1450852965043,1743,"10 Wilmer St, Rochester, NY, 14607",10 WILMER ST,2017-00157783,2017,6,15,2017-06-29T00:15:00.000Z,2017,6,24,2017-06-29T00:24:00.000Z,2017,6,24,2017-06-29T04:24:00.000Z,10 WILMER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1745,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00262352,2017,10,1638,2017-10-13T16:38:00.000Z,2017,10,1647,2017-10-13T16:47:00.000Z,2017,10,1717,2017-10-13T21:17:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1746,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00253593,2017,10,1300,2017-10-04T13:00:00.000Z,2017,10,1645,2017-10-04T16:45:00.000Z,2017,10,1722,2017-10-04T21:22:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1747,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00251237,2017,9,800,2017-09-27T08:00:00.000Z,2017,10,800,2017-10-02T08:00:00.000Z,2017,10,800,2017-10-02T12:00:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1748,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00164930,2017,7,1100,2017-07-05T11:00:00.000Z,2017,7,1900,2017-07-05T19:00:00.000Z,2017,7,1905,2017-07-05T23:05:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5954788798821,43.153470143617,1751,"277 Alexander St, Rochester, NY, 14607",277 ALEXANDER ST,2017-00020402,2017,1,1338,2017-01-22T13:38:00.000Z,2017,1,1200,2017-01-26T12:00:00.000Z,2017,1,1818,2017-01-26T23:18:00.000Z,277 ALEXANDER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6401519949536,43.1729936669619,1752,"1 Curtis St, Rochester, NY, 14606",1 CURTIS ST,2017-00073795,2017,3,0,2017-03-18T00:00:00.000Z,2017,4,1500,2017-04-01T15:00:00.000Z,2017,4,1549,2017-04-01T19:49:00.000Z,1 CURTIS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5952661694345,43.1528540526536,1753,"272 Alexander St, Rochester, NY, 14607",272 ALEXANDER ST,2017-00022635,2017,1,1030,2017-01-29T10:30:00.000Z,2017,1,1640,2017-01-29T16:40:00.000Z,2017,1,1644,2017-01-29T21:44:00.000Z,272 ALEXANDER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6130647104574,43.2603569837715,1756,"25 Braddock St, Rochester, NY, 14612",25 BRADDOCK ST,2017-00020327,2017,1,1640,2017-01-26T16:40:00.000Z,2017,1,1645,2017-01-26T16:45:00.000Z,2017,1,1645,2017-01-26T21:45:00.000Z,25 BRADDOCK ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6133654182735,43.1412170133436,1757,"449 Mount Hope Ave, Rochester, NY, 14620",449 MT HOPE AVE,2017-00021079,2017,1,1700,2017-01-26T17:00:00.000Z,2017,1,1730,2017-01-26T17:30:00.000Z,2017,1,1517,2017-01-27T20:17:00.000Z,449 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6082582322882,43.1192031194075,1759,"315 Science Pkwy, Rochester, NY, 14620",315 SCIENCE PKWY,2017-00020406,2017,1,930,2017-01-26T09:30:00.000Z,2017,1,1800,2017-01-26T18:00:00.000Z,2017,1,1809,2017-01-26T23:09:00.000Z,315 SCIENCE PKWY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6099694785645,43.1649931877485,1761,"385 N Clinton Ave, Rochester, NY, 14605",385 N CLINTON AVE,2017-00017149,2017,1,800,2017-01-20T08:00:00.000Z,2017,1,2300,2017-01-20T23:00:00.000Z,2017,1,1700,2017-01-22T22:00:00.000Z,385 N CLINTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6518745488747,43.171448215232,1767,"325 McNaughton St, Rochester, NY, 14606",325 MC NAUGHTON ST,2017-00182058,2017,7,2330,2017-07-22T23:30:00.000Z,2017,7,450,2017-07-23T04:50:00.000Z,2017,7,452,2017-07-23T08:52:00.000Z,325 MC NAUGHTON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6262639194445,43.1178539576796,1769,"58 Stanford Rd, Rochester, NY, 14620",58 STANFORD ROAD,2017-00075824,2017,3,1800,2017-03-28T18:00:00.000Z,2017,4,2148,2017-04-03T21:48:00.000Z,2017,4,2148,2017-04-04T01:48:00.000Z,58 STANFORD ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6018819179486,43.1486254456471,1776,"403 Broadway, Rochester, NY, 14607",403 BROADWAY,2017-00020447,2017,1,1047,2017-01-26T10:47:00.000Z,2017,1,1730,2017-01-26T17:30:00.000Z,2017,1,1929,2017-01-27T00:29:00.000Z,403 BROADWAY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6104616100402,43.140444203665,1777,"65 Poplar St, Rochester, NY, 14620",65 POPLAR ST,2017-00117766,2017,5,200,2017-05-20T02:00:00.000Z,2017,5,730,2017-05-20T07:30:00.000Z,2017,5,1150,2017-05-20T15:50:00.000Z,65 POPLAR ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6291182392063,43.172789450495,1778,"447 Lake Ave, Rochester, NY, 14613",447 LAKE AVE,2017-00013977,2017,1,1924,2017-01-11T19:24:00.000Z,2017,1,1915,2017-01-18T19:15:00.000Z,2017,1,1924,2017-01-12T00:24:00.000Z,447 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6183073046009,43.1712748433208,1780,"30 Hart St, Rochester, NY, 14605",30 HART ST,2017-00019485,2017,1,1600,2017-01-20T16:00:00.000Z,2017,1,2030,2017-01-20T20:30:00.000Z,2017,1,1645,2017-01-25T21:45:00.000Z,30 HART ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.629196301443,43.177812614008,1781,"2 Glendale Park, Rochester, NY, 14613",2 GLENDALE PARK,2017-00017900,2017,1,900,2017-01-22T09:00:00.000Z,2017,1,1745,2017-01-23T17:45:00.000Z,2017,1,1709,2017-01-23T22:09:00.000Z,2 GLENDALE PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6293799058968,43.1906377008354,1782,"1348 Lake Ave, Rochester, NY, 14613",1348 LAKE AVE,2017-00037637,2017,2,2106,2017-02-17T21:06:00.000Z,2017,2,2106,2017-02-17T21:06:00.000Z,2017,2,2106,2017-02-18T02:06:00.000Z,1348 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6522300080668,43.1896570378261,1783,"181 Arborwood Cres, Rochester, NY, 14615",181 ARBORWOOD CRES,2017-00239597,2017,9,1900,2017-09-19T19:00:00.000Z,2017,9,800,2017-09-20T08:00:00.000Z,2017,9,807,2017-09-20T12:07:00.000Z,181 ARBORWOOD CRES,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6263627747316,43.2407873941561,1784,"191 Frey St, Rochester, NY, 14612",191 FREY ST,2017-00223200,2017,9,300,2017-09-03T03:00:00.000Z,2017,9,500,2017-09-03T05:00:00.000Z,2017,9,603,2017-09-03T10:03:00.000Z,191 FREY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6542287619017,43.1424105620869,1785,"756 Arnett Blvd, Rochester, NY, 14619",756 ARNETT BLVD,2017-00018435,2017,1,730,2017-01-24T07:30:00.000Z,2017,1,1234,2017-01-24T12:34:00.000Z,2017,1,1234,2017-01-24T17:34:00.000Z,756 ARNETT BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6016085606426,43.1725028827753,1786,"30 Gilmore St, Rochester, NY, 14605",30 GILMORE ST,2017-00015011,2017,1,1,2017-01-20T00:01:00.000Z,2017,1,1,2017-01-20T00:01:00.000Z,2017,1,1,2017-01-20T05:01:00.000Z,30 GILMORE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6398599427528,43.1464204297497,1787,"123 Kirkland Rd, Rochester, NY, 14611",123 KIRKLAND ROAD,2017-00018691,2017,1,1800,2017-01-23T18:00:00.000Z,2017,1,1810,2017-01-23T18:10:00.000Z,2017,1,1745,2017-01-24T22:45:00.000Z,123 KIRKLAND ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1788,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00018322,2017,1,1445,2017-01-23T14:45:00.000Z,2017,1,510,2017-01-24T05:10:00.000Z,2017,1,905,2017-01-24T14:05:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6120298830213,43.1429146917573,1789,"335 Mount Hope Ave, Rochester, NY, 14620",335 MT HOPE AVE,2017-00151318,2017,6,2200,2017-06-21T22:00:00.000Z,2017,6,800,2017-06-22T08:00:00.000Z,2017,6,1350,2017-06-22T17:50:00.000Z,335 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6082845354226,43.1620027588235,1802,"230 N Clinton Ave, Rochester, NY, 14605",230 N CLINTON AVE,2017-00018541,2017,1,700,2017-01-24T07:00:00.000Z,2017,1,1500,2017-01-24T15:00:00.000Z,2017,1,1515,2017-01-24T20:15:00.000Z,230 N CLINTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6097092515936,43.1904954312805,1803,"115 Resolute St, Rochester, NY, 14621",115 RESOLUTE ST,2017-00271070,2017,10,1220,2017-10-23T12:20:00.000Z,2017,10,1220,2017-10-23T12:20:00.000Z,2017,10,1220,2017-10-23T16:20:00.000Z,115 RESOLUTE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1806,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00312345,2017,12,2130,2017-12-08T21:30:00.000Z,2017,12,1000,2017-12-09T10:00:00.000Z,2017,12,1621,2017-12-12T21:21:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613146633778,43.1474381676472,1814,"90 Cornhill Pl, Rochester, NY, 14608",90 CORNHILL PL,2017-00294674,2017,11,300,2017-11-18T03:00:00.000Z,2017,11,1545,2017-11-20T15:45:00.000Z,2017,11,1605,2017-11-20T21:05:00.000Z,90 CORNHILL PL,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6453746303879,43.1756579296617,1816,"84 Robin St, Rochester, NY, 14613",84 ROBIN ST,2017-00301142,2017,11,2050,2017-11-28T20:50:00.000Z,2017,11,2050,2017-11-28T20:50:00.000Z,2017,11,2050,2017-11-29T01:50:00.000Z,84 ROBIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6187598073815,43.238751737912,1821,"145 Afton St, Rochester, NY, 14612",145 AFTON ST,2017-00017572,2017,1,2300,2017-01-22T23:00:00.000Z,2017,1,715,2017-01-23T07:15:00.000Z,2017,1,1045,2017-01-23T15:45:00.000Z,145 AFTON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6018621287552,43.1936703591612,1825,"601 Seneca Manor Dr, Rochester, NY, 14621",601 SENECA MANOR DR,2017-00158133,2017,6,0,2017-06-08T00:00:00.000Z,2017,6,1200,2017-06-26T12:00:00.000Z,2017,6,1828,2017-06-29T22:28:00.000Z,601 SENECA MANOR DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1836,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00017971,2017,1,1700,2017-01-23T17:00:00.000Z,2017,1,1818,2017-01-23T18:18:00.000Z,2017,1,1818,2017-01-23T23:18:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5904335086558,43.1431724675016,1838,"16 Sumner Park, Rochester, NY, 14607",16 SUMNER PARK,2017-00278749,2017,10,2000,2017-10-31T20:00:00.000Z,2017,11,630,2017-11-01T06:30:00.000Z,2017,11,700,2017-11-01T11:00:00.000Z,16 SUMNER PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5994098406095,43.1432832793518,1841,"736 S Clinton Ave, Rochester, NY, 14620",736 S CLINTON AVE,2017-00226658,2017,9,2345,2017-09-06T23:45:00.000Z,2017,9,2355,2017-09-06T23:55:00.000Z,2017,9,11,2017-09-07T04:11:00.000Z,736 S CLINTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1845,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00077343,2017,4,1520,2017-04-05T15:20:00.000Z,2017,4,1615,2017-04-05T16:15:00.000Z,2017,4,1825,2017-04-05T22:25:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.586542266193,43.1904205672147,1856,"1335 Portland Ave, Rochester, NY, 14621",1335 PORTLAND AVE,2017-00049094,2017,3,1100,2017-03-02T11:00:00.000Z,2017,3,1930,2017-03-02T19:30:00.000Z,2017,3,2030,2017-03-03T01:30:00.000Z,1335 PORTLAND AVE,***,NY,,,,,,,,,,,,,,,,,,,
-77.5999529406665,43.1546367379457,1858,"475 E Broad St, Rochester, NY, 14607",475 E BROAD ST,2018-00016776,2017,12,1500,2017-12-11T15:00:00.000Z,2017,12,1100,2017-12-13T11:00:00.000Z,2018,1,1124,2018-01-22T16:24:00.000Z,475 E BROAD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6061694377274,43.1401781443506,1862,"284 Cypress St, Rochester, NY, 14620",284 CYPRESS ST,2017-00016359,2017,1,1600,2017-01-15T16:00:00.000Z,2017,1,1730,2017-01-20T17:30:00.000Z,2017,1,1541,2017-01-21T20:41:00.000Z,284 CYPRESS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6456676179825,43.1325327464127,1863,"697 Woodbine Ave, Rochester, NY, 14619",697 WOODBINE AVE,2017-00015886,2017,1,2309,2017-01-20T23:09:00.000Z,2017,1,2309,2017-01-20T23:09:00.000Z,2017,1,2309,2017-01-21T04:09:00.000Z,697 WOODBINE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5790098268718,43.1445291306521,1865,"545 Harvard St, Rochester, NY, 14607",545 HARVARD ST,2017-00016497,2017,1,955,2017-01-11T09:55:00.000Z,2017,1,1200,2017-01-21T12:00:00.000Z,2017,1,1903,2017-01-22T00:03:00.000Z,545 HARVARD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6508597611411,43.1396053685383,1866,"256 Thurston Rd, Rochester, NY, 14619",256 THURSTON ROAD,2017-00014801,2017,1,1500,2017-01-19T15:00:00.000Z,2017,1,1500,2017-01-19T15:00:00.000Z,2017,1,1840,2017-01-19T23:40:00.000Z,256 THURSTON ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,1867,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00016851,2017,1,400,2017-01-22T04:00:00.000Z,2017,1,657,2017-01-22T06:57:00.000Z,2017,1,657,2017-01-22T11:57:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5873602359368,43.1459444042595,1878,"185 Rutgers St, Rochester, NY, 14607",185 RUTGERS ST,2017-00017279,2017,1,1500,2017-01-21T15:00:00.000Z,2017,1,2053,2017-01-22T20:53:00.000Z,2017,1,2055,2017-01-23T01:55:00.000Z,185 RUTGERS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.55658855633,43.1592951408337,1879,"130 Minnesota St, Rochester, NY, 14609",130 MINNESOTA ST,2017-00015220,2017,1,2200,2017-01-19T22:00:00.000Z,2017,1,900,2017-01-20T09:00:00.000Z,2017,1,920,2017-01-20T14:20:00.000Z,130 MINNESOTA ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6371833821339,43.1411173120894,1881,"41 Aldine St, Rochester, NY, 14619",41 ALDINE ST,2017-00017347,2017,1,2250,2017-01-22T22:50:00.000Z,2017,1,2250,2017-01-22T22:50:00.000Z,2017,1,2300,2017-01-23T04:00:00.000Z,41 ALDINE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5729576364183,43.1456952118577,1885,"13 Audubon St, Rochester, NY, 14610",13 AUDUBON ST,2017-00015173,2017,1,1700,2017-01-19T17:00:00.000Z,2017,1,800,2017-01-20T08:00:00.000Z,2017,1,830,2017-01-20T13:30:00.000Z,13 AUDUBON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6641700736973,43.158158962269,1887,"190 Garland Ave, Rochester, NY, 14611",190 GARLAND AVE,2017-00043708,2017,2,959,2017-02-01T09:59:00.000Z,2017,2,950,2017-02-06T09:50:00.000Z,2017,2,1512,2017-02-14T20:12:00.000Z,190 GARLAND AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6641700736973,43.158158962269,1888,"190 Garland Ave, Rochester, NY, 14611",190 GARLAND AVE,2017-00014758,2017,1,2330,2017-01-05T23:30:00.000Z,2017,1,430,2017-01-06T04:30:00.000Z,2017,1,1735,2017-01-19T22:35:00.000Z,190 GARLAND AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5634923243304,43.1865699704169,1895,"209 Bleacker Rd, Rochester, NY, 14609",209 BLEAKER ROAD,2017-00014524,2017,1,1328,2017-01-19T13:28:00.000Z,2017,1,1338,2017-01-19T13:38:00.000Z,2017,1,1328,2017-01-19T18:28:00.000Z,209 BLEAKER ROAD,***,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1896,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00289021,2017,11,1300,2017-11-09T13:00:00.000Z,2017,11,1400,2017-11-09T14:00:00.000Z,2017,11,1700,2017-11-13T22:00:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1897,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00015777,2017,1,1800,2017-01-19T18:00:00.000Z,2017,1,2145,2017-01-19T21:45:00.000Z,2017,1,1841,2017-01-20T23:41:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6015909663944,43.1889991820904,1898,"106 Wakefield St, Rochester, NY, 14621",106 WAKEFIELD ST,2017-00235361,2017,9,2030,2017-09-15T20:30:00.000Z,2017,9,2200,2017-09-15T22:00:00.000Z,2017,9,2227,2017-09-16T02:27:00.000Z,106 WAKEFIELD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5821340873323,43.1618223218709,1902,"1115 E Main St, Rochester, NY, 14609",1115 E MAIN ST,2017-00014503,2017,1,1240,2017-01-19T12:40:00.000Z,2017,1,1257,2017-01-19T12:57:00.000Z,2017,1,1256,2017-01-20T17:56:00.000Z,1115 E MAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6433873324192,43.1437931921428,1909,"841 Frost Ave, Rochester, NY, 14619",841 FROST AVE,2017-00013830,2017,1,1615,2017-01-18T16:15:00.000Z,2017,1,1617,2017-01-18T16:17:00.000Z,2017,1,1621,2017-01-18T21:21:00.000Z,841 FROST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1910,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00014067,2017,1,1645,2017-01-17T16:45:00.000Z,2017,1,2230,2017-01-17T22:30:00.000Z,2017,1,2240,2017-01-18T03:40:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6199934188402,43.1435623872227,1918,"79 Coretta Scott Xing, Rochester, NY, 14608",79 CORETTA SCOTT XING,2017-00013332,2017,1,1900,2017-01-17T19:00:00.000Z,2017,1,2300,2017-01-17T23:00:00.000Z,2017,1,2342,2017-01-18T04:42:00.000Z,79 CORETTA SCOTT XING,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6021175606279,43.177995149402,1919,"90 Friederich Park, Rochester, NY, 14621",90 FRIEDERICH PARK,2017-00012025,2017,1,800,2017-01-02T08:00:00.000Z,2017,1,1500,2017-01-12T15:00:00.000Z,2017,1,1110,2017-01-16T16:10:00.000Z,90 FRIEDERICH PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6433251340048,43.1969634753926,1928,"153 Steko Ave, Rochester, NY, 14615",153 STEKO AVE,2017-00191327,2017,8,815,2017-08-01T08:15:00.000Z,2017,8,1515,2017-08-01T15:15:00.000Z,2017,8,1542,2017-08-01T19:42:00.000Z,153 STEKO AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.625316592889,43.1786673749749,1930,"2 Carthage Dr, Rochester, NY, 14621",2 CARTHAGE DR,2017-00012603,2017,1,249,2017-01-17T02:49:00.000Z,2017,1,249,2017-01-17T02:49:00.000Z,2017,1,249,2017-01-17T07:49:00.000Z,2 CARTHAGE DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6605699263883,43.1422858479149,1932,"910 Chili Ave, Rochester, NY, 14611",910 CHILI AVE,2017-00012983,2017,1,1100,2017-01-04T11:00:00.000Z,2017,1,1540,2017-01-17T15:40:00.000Z,2017,1,1138,2017-01-17T16:38:00.000Z,910 CHILI AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5934392694385,43.1901631756612,1933,"105 Rexford St, Rochester, NY, 14621",105 REXFORD ST,2017-00011877,2017,1,2100,2017-01-15T21:00:00.000Z,2017,1,325,2017-01-16T03:25:00.000Z,2017,1,330,2017-01-16T08:30:00.000Z,105 REXFORD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1934,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00264929,2017,10,1700,2017-10-15T17:00:00.000Z,2017,10,1345,2017-10-16T13:45:00.000Z,2017,10,1531,2017-10-16T19:31:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6410507549498,43.1405250093974,1937,"399 Wellington Ave, Rochester, NY, 14619",399 WELLINGTON AVE,2017-00148858,2017,5,1200,2017-05-06T12:00:00.000Z,2017,5,1200,2017-05-07T12:00:00.000Z,2017,6,950,2017-06-20T13:50:00.000Z,399 WELLINGTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1946,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00289123,2017,11,1400,2017-11-13T14:00:00.000Z,2017,11,1900,2017-11-13T19:00:00.000Z,2017,11,1922,2017-11-14T00:22:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1947,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00238836,2017,9,800,2017-09-19T08:00:00.000Z,2017,9,930,2017-09-19T09:30:00.000Z,2017,9,1352,2017-09-19T17:52:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,1948,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00091558,2017,4,1900,2017-04-21T19:00:00.000Z,2017,4,1915,2017-04-21T19:15:00.000Z,2017,4,1920,2017-04-21T23:20:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6004046306558,43.1415804616766,1951,"27 Cayuga St, Rochester, NY, 14620",27 CAYUGA ST,2017-00201310,2017,8,1120,2017-08-10T11:20:00.000Z,2017,8,1120,2017-08-10T11:20:00.000Z,2017,8,1300,2017-08-11T17:00:00.000Z,27 CAYUGA ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5440538124423,43.1657085068385,1952,"1050 North Winton Rd, Rochester, NY, 14609",1050 N WINTON ROAD,2017-00003630,2017,1,1720,2017-01-04T17:20:00.000Z,2017,1,1720,2017-01-05T17:20:00.000Z,2017,1,1505,2017-01-05T20:05:00.000Z,1050 N WINTON ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
